date,temperature,rainfall,humidity,wind_speed,pressure,visibility,weather_condition,severity,travel_disruption,road_condition,traffic_density
2023-10-28,-5.3,2.2,91.7,3.9,1016.4,11.8,rain,mild,none,wet,33
2023-10-29,-2.5,6.7,87.5,6.0,1013.5,9.0,rain,moderate,delay,wet,30
2023-10-30,1.1,0.0,37.8,2.2,1013.5,10.9,fog,mild,none,slippery,56
2023-10-31,-1.6,0.0,53.2,7.4,1004.8,11.2,sunny,mild,none,dry,55
2023-11-01,-5.2,1.4,85.2,7.7,1005.5,13.9,rain,mild,none,wet,57
2023-11-02,0.0,0.0,67.6,2.8,1004.5,5.7,sunny,mild,none,dry,43
2023-11-03,0.7,4.5,92.8,6.1,1003.8,4.9,rain,mild,none,wet,49
2023-11-04,1.8,1.9,90.0,3.0,992.5,11.1,storm,mild,none,flooded,38
2023-11-05,-3.2,0.0,63.0,11.8,1007.7,11.9,sunny,mild,none,dry,20
2023-11-06,1.3,0.0,64.3,6.4,1005.9,9.7,sunny,mild,none,dry,56
2023-11-07,-3.5,0.0,39.3,5.2,1016.7,11.9,sunny,mild,none,dry,58
2023-11-08,1.0,0.0,53.2,4.7,1011.7,15.3,sunny,mild,none,dry,44
2023-11-09,-3.2,0.0,43.7,8.1,1002.6,10.4,fog,mild,none,slippery,57
2023-11-10,-1.7,0.0,57.1,5.3,1006.7,11.7,sunny,mild,none,dry,50
2023-11-11,-1.9,0.0,41.0,5.1,1012.0,6.9,sunny,mild,none,dry,24
2023-11-12,1.7,0.0,30.8,2.2,1012.4,11.6,cloudy,mild,none,dry,36
2023-11-13,3.0,0.0,49.5,4.4,1004.5,9.1,sunny,mild,none,dry,45
2023-11-14,-6.1,0.0,31.3,1.2,1015.6,7.6,cloudy,mild,none,dry,53
2023-11-15,-1.1,0.0,37.9,7.4,1005.5,13.0,cloudy,mild,none,dry,61
2023-11-16,3.1,0.0,43.4,1.3,1009.4,11.0,fog,mild,none,slippery,38
2023-11-17,0.6,2.2,75.0,1.6,1002.3,3.8,rain,mild,none,wet,57
2023-11-18,-1.5,1.8,71.9,5.3,1007.1,10.9,rain,mild,none,wet,23
2023-11-19,-1.6,0.0,33.3,2.1,1000.4,9.5,sunny,mild,none,dry,35
2023-11-20,-3.2,0.0,40.9,4.9,1010.1,7.5,sunny,mild,none,dry,46
2023-11-21,0.4,7.6,93.3,5.2,1008.4,5.0,rain,moderate,none,wet,60
2023-11-22,3.1,2.4,80.8,6.7,1018.5,8.0,rain,mild,none,wet,46
2023-11-23,4.0,0.0,37.9,1.8,1019.5,14.9,sunny,mild,none,dry,53
2023-11-24,5.5,0.0,52.8,2.0,1004.2,8.2,sunny,mild,none,dry,43
2023-11-25,-1.2,2.6,93.9,3.4,1012.2,6.5,rain,mild,none,wet,31
2023-11-26,0.8,0.0,56.9,2.2,1006.6,8.0,cloudy,mild,none,dry,26
2023-11-27,3.3,5.7,83.7,2.0,1006.4,6.4,rain,moderate,none,wet,62
2023-11-28,2.8,2.2,92.8,4.0,1009.8,5.3,rain,mild,none,wet,48
2023-11-29,0.6,0.0,36.8,6.6,1016.9,10.4,cloudy,mild,none,dry,61
2023-11-30,-4.0,0.0,31.4,1.1,999.6,15.2,cloudy,mild,none,dry,42
2023-12-01,0.9,0.0,41.2,4.8,1011.6,8.8,cloudy,mild,none,dry,48
2023-12-02,-0.6,4.3,81.6,8.1,1004.4,8.2,rain,mild,none,wet,35
2023-12-03,6.9,0.0,68.5,0.9,1012.5,10.6,sunny,mild,none,dry,32
2023-12-04,4.3,0.0,41.3,2.9,1012.7,13.0,cloudy,mild,none,dry,47
2023-12-05,6.6,0.0,43.7,2.8,1007.7,6.5,fog,mild,none,slippery,36
2023-12-06,4.0,0.0,89.9,4.0,1014.1,12.4,rain,mild,none,wet,52
2023-12-07,1.1,0.0,65.4,3.6,1018.7,13.4,sunny,mild,none,dry,43
2023-12-08,0.9,0.0,63.2,3.7,1011.8,8.3,sunny,mild,none,dry,45
2023-12-09,0.8,2.1,97.1,4.4,1016.3,6.4,rain,mild,none,wet,36
2023-12-10,4.0,0.0,30.4,3.1,1014.3,11.4,sunny,mild,none,dry,31
2023-12-11,6.5,6.7,86.0,5.2,1013.0,1.4,rain,moderate,delay,wet,49
2023-12-12,6.9,1.8,77.6,14.6,999.4,3.5,storm,mild,none,flooded,49
2023-12-13,8.5,0.0,43.1,6.4,1002.4,1.5,cloudy,mild,none,dry,44
2023-12-14,4.4,0.0,42.1,3.9,1015.8,10.6,sunny,mild,none,dry,48
2023-12-15,7.3,0.0,52.5,9.4,1008.3,10.5,sunny,mild,none,dry,40
2023-12-16,4.4,0.0,52.0,3.3,1011.1,13.5,cloudy,mild,none,dry,32
2023-12-17,5.4,0.9,72.1,5.2,1001.1,5.9,rain,mild,none,wet,24
2023-12-18,5.5,0.6,98.7,5.7,1011.6,10.8,rain,mild,none,wet,53
2023-12-19,6.2,0.0,51.3,5.9,1006.3,15.5,cloudy,mild,none,dry,58
2023-12-20,10.8,0.0,45.2,3.8,1010.7,9.4,cloudy,mild,none,dry,50
2023-12-21,8.4,0.0,43.0,4.6,1009.5,11.3,cloudy,mild,none,dry,47
2023-12-22,7.3,0.0,40.6,6.2,1012.9,14.9,cloudy,mild,none,dry,42
2023-12-23,11.2,0.2,82.5,2.2,1016.3,11.1,rain,mild,none,wet,21
2023-12-24,9.0,5.1,70.7,7.7,998.3,6.3,storm,moderate,delay,flooded,40
2023-12-25,6.9,0.3,70.3,14.0,996.6,7.8,storm,mild,none,flooded,48
2023-12-26,11.7,0.0,58.4,2.8,1012.4,9.2,sunny,mild,none,dry,51
2023-12-27,10.3,0.0,39.0,2.5,1012.4,9.7,sunny,mild,none,dry,59
2023-12-28,6.5,2.5,81.8,3.2,1006.7,5.0,rain,mild,none,wet,51
2023-12-29,9.8,0.0,36.0,2.0,1006.0,6.0,sunny,mild,none,dry,54
2023-12-30,6.9,3.9,96.6,2.7,1008.4,9.9,rain,mild,none,wet,25
2023-12-31,11.5,4.9,74.7,3.6,1006.1,11.5,rain,mild,none,wet,33
2024-01-01,12.9,8.0,84.0,2.9,1003.4,11.3,rain,moderate,none,wet,46
2024-01-02,13.3,0.0,61.2,4.5,1012.7,12.0,sunny,mild,none,dry,59
2024-01-03,8.6,4.7,87.8,5.3,1012.3,12.5,rain,mild,none,wet,51
2024-01-04,13.8,4.2,92.4,5.0,1004.8,8.8,rain,mild,none,wet,58
2024-01-05,8.3,0.0,49.1,3.2,1009.0,11.6,sunny,mild,none,dry,45
2024-01-06,15.9,0.0,41.8,2.2,999.0,10.7,sunny,mild,none,dry,38
2024-01-07,12.0,0.0,32.8,4.2,1011.0,7.6,sunny,mild,none,dry,39
2024-01-08,12.7,0.4,93.8,7.6,1015.9,13.3,rain,mild,none,wet,65
2024-01-09,14.3,0.9,70.5,4.7,1005.5,13.1,rain,mild,none,wet,53
2024-01-10,10.3,0.0,59.2,3.6,1011.4,8.9,sunny,mild,none,dry,55
2024-01-11,13.7,5.5,85.4,13.7,990.7,7.5,storm,moderate,none,flooded,52
2024-01-12,10.6,1.5,83.3,31.4,988.6,12.5,storm,severe,cancellation,flooded,52
2024-01-13,13.6,0.0,46.1,3.0,1016.0,13.4,sunny,mild,none,dry,23
2024-01-14,16.9,5.2,85.0,7.2,1013.7,11.7,rain,moderate,none,wet,29
2024-01-15,12.9,0.0,34.3,9.1,1008.8,17.7,sunny,mild,none,dry,38
2024-01-16,12.2,0.5,71.2,6.5,1011.3,15.6,rain,mild,none,wet,44
2024-01-17,14.3,0.0,62.4,7.6,1017.9,11.7,sunny,mild,none,dry,53
2024-01-18,8.5,4.4,79.5,0.7,1004.9,11.5,rain,mild,none,wet,54
2024-01-19,8.1,0.0,40.0,8.3,1004.1,10.7,fog,mild,none,slippery,47
2024-01-20,12.1,0.0,36.5,4.2,999.7,7.9,sunny,mild,none,dry,29
2024-01-21,21.3,0.0,62.5,1.3,1006.1,10.5,fog,mild,none,slippery,23
2024-01-22,17.1,0.0,46.1,4.7,1005.8,8.9,sunny,mild,none,dry,42
2024-01-23,22.3,5.6,80.4,13.9,990.9,11.4,storm,moderate,none,flooded,51
2024-01-24,13.7,0.0,47.3,2.0,1007.8,7.7,fog,mild,none,slippery,56
2024-01-25,16.8,0.0,49.1,1.4,1015.5,11.3,cloudy,mild,none,dry,72
2024-01-26,16.2,0.0,53.2,4.3,1007.5,10.6,sunny,mild,none,dry,38
2024-01-27,18.1,8.7,88.0,1.2,1005.8,5.0,rain,moderate,none,wet,29
2024-01-28,19.4,0.0,53.5,6.6,1015.7,8.3,sunny,mild,none,dry,36
2024-01-29,12.6,0.0,51.6,8.9,1018.7,6.0,cloudy,mild,none,dry,51
2024-01-30,18.9,2.8,72.4,5.2,1017.9,5.0,rain,mild,none,wet,43
2024-01-31,17.0,0.0,45.9,1.1,995.4,16.2,sunny,mild,none,dry,58
2024-02-01,22.9,0.0,52.3,7.3,1019.5,10.5,cloudy,mild,none,dry,58
2024-02-02,14.1,0.5,90.5,10.7,1010.6,12.7,rain,mild,none,wet,37
2024-02-03,12.0,0.0,46.4,5.1,996.8,9.0,sunny,mild,none,dry,27
2024-02-04,23.1,4.0,77.1,3.5,1013.1,11.1,rain,mild,none,wet,31
2024-02-05,18.2,0.0,61.3,3.3,1008.2,10.1,sunny,mild,none,dry,48
2024-02-06,19.1,0.0,62.0,2.2,1016.1,7.4,sunny,mild,none,dry,52
2024-02-07,16.7,0.0,51.9,3.7,1012.1,11.5,fog,mild,none,slippery,41
2024-02-08,11.9,0.0,36.3,1.9,1007.1,6.5,cloudy,mild,none,dry,50
2024-02-09,24.0,0.0,48.9,2.1,1019.3,16.3,sunny,mild,none,dry,55
2024-02-10,24.5,0.0,52.6,6.2,1014.4,6.8,sunny,mild,none,dry,35
2024-02-11,16.6,0.0,46.8,2.8,1009.8,11.0,sunny,mild,none,dry,26
2024-02-12,27.7,1.1,82.2,4.5,1009.7,12.3,rain,mild,none,wet,43
2024-02-13,20.5,0.0,65.6,4.6,1016.3,11.2,sunny,mild,none,dry,51
2024-02-14,18.0,1.0,82.8,4.7,1006.4,10.1,rain,mild,none,wet,38
2024-02-15,18.6,0.0,62.5,3.6,1005.4,13.2,fog,mild,none,slippery,60
2024-02-16,22.7,0.0,57.2,5.2,1005.1,13.0,cloudy,mild,none,dry,34
2024-02-17,18.6,0.0,64.4,1.9,1006.4,16.1,sunny,mild,none,dry,34
2024-02-18,21.2,0.0,38.4,3.6,1010.2,10.3,fog,mild,none,slippery,27
2024-02-19,18.4,0.0,59.2,5.3,1008.6,5.9,sunny,mild,none,dry,46
2024-02-20,22.6,0.0,39.3,5.8,1002.3,8.1,sunny,mild,none,dry,47
2024-02-21,20.7,0.0,45.1,8.8,1011.9,8.5,sunny,mild,none,dry,40
2024-02-22,21.3,0.0,65.0,6.4,1013.9,8.7,cloudy,mild,none,dry,56
2024-02-23,22.5,0.0,50.0,3.2,1011.8,10.5,sunny,mild,none,dry,46
2024-02-24,28.8,0.0,68.1,1.9,1016.0,6.2,cloudy,mild,none,dry,27
2024-02-25,24.9,5.5,75.1,7.2,1010.4,6.8,rain,moderate,none,wet,37
2024-02-26,18.4,2.9,88.1,4.2,1016.4,8.1,rain,mild,none,wet,58
2024-02-27,26.3,5.2,91.8,7.3,1008.9,4.6,rain,moderate,delay,wet,54
2024-02-28,22.3,3.1,74.2,3.5,1010.1,7.6,rain,mild,none,wet,47
2024-02-29,25.9,0.0,50.3,4.2,1009.2,9.5,cloudy,mild,none,dry,52
2024-03-01,22.7,0.0,37.8,6.2,1012.5,13.2,sunny,mild,none,dry,49
2024-03-02,17.1,0.0,69.8,4.8,1010.7,12.4,sunny,mild,none,dry,18
2024-03-03,22.9,0.0,30.0,2.5,1006.4,11.6,sunny,mild,none,dry,20
2024-03-04,20.4,0.0,44.0,4.2,1009.1,14.3,cloudy,mild,none,dry,40
2024-03-05,19.1,0.0,32.2,2.6,1016.3,8.7,sunny,mild,none,dry,49
2024-03-06,24.4,0.0,69.5,4.1,1009.9,7.6,sunny,mild,none,dry,39
2024-03-07,26.2,0.0,46.1,0.4,1013.3,8.3,sunny,mild,none,dry,58
2024-03-08,21.5,0.0,37.5,1.3,1006.2,4.7,sunny,mild,none,dry,47
2024-03-09,25.3,0.0,43.2,4.1,1009.2,9.0,sunny,mild,none,dry,27
2024-03-10,25.0,0.0,32.8,1.8,1005.6,10.5,sunny,mild,none,dry,43
2024-03-11,28.0,0.0,64.2,2.1,1010.0,9.0,cloudy,mild,none,dry,43
2024-03-12,27.0,0.2,75.0,5.4,1010.2,4.0,rain,mild,none,wet,57
2024-03-13,24.8,0.0,45.1,1.5,1004.0,8.5,sunny,mild,none,dry,47
2024-03-14,24.1,1.8,93.3,3.5,1011.3,12.7,rain,mild,none,wet,43
2024-03-15,20.0,0.0,65.5,7.9,1015.9,11.4,sunny,mild,none,dry,46
2024-03-16,21.6,0.0,62.6,4.8,1008.0,7.1,sunny,mild,none,dry,25
2024-03-17,23.6,0.0,57.8,4.8,1015.5,8.6,sunny,mild,none,dry,29
2024-03-18,23.6,4.4,90.7,0.8,1008.2,7.3,rain,mild,none,wet,52
2024-03-19,23.1,0.0,30.2,7.8,1008.7,6.8,sunny,mild,none,dry,63
2024-03-20,24.6,0.0,59.7,2.4,1015.0,10.4,sunny,mild,none,dry,51
2024-03-21,21.5,0.6,98.6,3.2,1013.1,14.2,rain,mild,none,wet,60
2024-03-22,27.0,1.2,80.3,3.7,1009.7,11.0,rain,mild,none,wet,50
2024-03-23,29.4,0.0,43.7,6.5,1012.0,13.5,sunny,mild,none,dry,32
2024-03-24,24.2,0.0,45.8,6.8,1009.4,8.3,cloudy,mild,none,dry,29
2024-03-25,21.5,0.0,51.8,5.9,1012.4,8.0,cloudy,mild,none,dry,50
2024-03-26,22.1,0.0,68.3,5.6,1005.6,2.2,cloudy,mild,none,dry,50
2024-03-27,24.2,1.9,99.3,1.0,1013.8,5.5,rain,mild,none,wet,58
2024-03-28,29.5,4.0,87.2,9.6,1016.2,4.0,rain,mild,none,wet,37
2024-03-29,26.1,5.7,95.6,4.0,1014.3,6.0,rain,moderate,none,wet,56
2024-03-30,26.5,1.2,75.9,5.0,1013.2,3.8,rain,mild,none,wet,37
2024-03-31,25.1,0.0,32.1,2.7,1013.8,8.2,sunny,mild,none,dry,30
2024-04-01,26.1,0.0,45.2,2.1,1011.7,10.3,cloudy,mild,none,dry,62
2024-04-02,26.7,0.0,54.1,4.9,1004.8,19.5,sunny,mild,none,dry,50
2024-04-03,21.6,0.0,33.4,2.3,1019.6,7.7,sunny,mild,none,dry,45
2024-04-04,18.8,0.0,31.5,5.8,1010.1,3.8,fog,mild,none,slippery,55
2024-04-05,24.0,10.6,82.9,4.1,1011.9,3.2,rain,moderate,none,wet,50
2024-04-06,26.8,5.5,71.2,3.7,1008.9,13.7,rain,moderate,none,wet,27
2024-04-07,20.6,2.9,96.0,9.4,1008.4,13.3,rain,mild,none,wet,26
2024-04-08,27.3,0.0,60.3,4.1,1005.2,6.5,fog,mild,none,slippery,35
2024-04-09,27.6,0.0,43.7,2.7,1021.0,10.6,sunny,mild,none,dry,39
2024-04-10,28.2,0.0,54.1,3.4,1011.2,8.4,fog,mild,none,slippery,51
2024-04-11,23.2,0.0,55.9,7.3,1017.1,10.8,sunny,mild,none,dry,46
2024-04-12,27.1,0.0,57.1,6.0,1005.4,8.3,cloudy,mild,none,dry,49
2024-04-13,24.4,0.0,35.9,4.0,1008.8,9.1,cloudy,mild,none,dry,29
2024-04-14,23.5,6.0,86.2,4.5,988.9,6.4,storm,moderate,delay,flooded,33
2024-04-15,26.8,0.0,43.3,2.8,1015.1,12.3,fog,mild,none,slippery,43
2024-04-16,24.0,0.0,42.2,2.9,1006.9,13.6,sunny,mild,none,dry,59
2024-04-17,22.9,0.0,43.0,2.5,1007.1,14.3,cloudy,mild,none,dry,49
2024-04-18,23.6,0.3,82.0,9.9,990.6,7.9,storm,mild,none,flooded,60
2024-04-19,21.6,0.0,46.4,5.5,1019.0,9.3,cloudy,mild,none,dry,53
2024-04-20,24.1,0.0,46.8,9.8,1014.5,10.0,cloudy,mild,none,dry,31
2024-04-21,19.5,0.0,68.7,3.5,996.8,8.5,cloudy,mild,none,dry,30
2024-04-22,24.7,0.0,65.1,3.7,1012.6,8.6,sunny,mild,none,dry,50
2024-04-23,22.6,0.0,35.2,2.3,1014.0,13.0,sunny,mild,none,dry,44
2024-04-24,21.6,0.0,43.7,8.4,1010.0,10.9,sunny,mild,none,dry,60
2024-04-25,24.5,0.0,37.4,2.9,1007.5,8.6,sunny,mild,none,dry,52
2024-04-26,24.6,2.2,81.7,4.0,1014.7,12.2,rain,mild,none,wet,50
2024-04-27,18.7,3.0,82.1,2.9,1004.5,6.1,rain,mild,none,wet,23
2024-04-28,23.8,0.0,42.7,2.7,1008.7,8.4,fog,mild,none,slippery,41
2024-04-29,23.3,0.0,40.3,0.6,1012.8,15.6,cloudy,mild,none,dry,51
2024-04-30,21.6,0.0,69.1,2.2,1010.0,13.5,cloudy,mild,none,dry,44
2024-05-01,23.8,0.0,44.8,4.9,1010.0,8.2,sunny,mild,none,dry,47
2024-05-02,24.3,0.0,61.8,4.1,1000.8,12.7,cloudy,mild,none,dry,44
2024-05-03,23.2,0.0,68.7,3.8,1021.0,13.2,sunny,mild,none,dry,51
2024-05-04,23.2,0.0,44.9,5.6,1009.5,7.3,sunny,mild,none,dry,37
2024-05-05,24.7,0.0,47.7,9.2,1008.5,10.9,cloudy,mild,none,dry,26
2024-05-06,16.3,0.5,79.6,12.3,983.9,7.9,storm,mild,none,flooded,49
2024-05-07,19.2,0.0,57.3,2.6,1013.8,14.6,sunny,mild,none,dry,54
2024-05-08,19.5,0.0,31.2,6.8,1013.4,9.6,sunny,mild,none,dry,37
2024-05-09,25.4,0.0,51.8,4.9,1008.1,8.0,sunny,mild,none,dry,43
2024-05-10,19.9,0.0,69.1,3.5,1003.8,6.6,sunny,mild,none,dry,58
2024-05-11,18.8,0.0,32.4,3.1,1001.4,7.3,cloudy,mild,none,dry,35
2024-05-12,19.9,0.0,57.7,5.7,1001.1,13.3,fog,mild,none,slippery,23
2024-05-13,25.9,0.0,49.0,2.8,1014.3,4.6,cloudy,mild,none,dry,51
2024-05-14,15.0,0.0,50.2,2.2,1009.6,6.5,sunny,mild,none,dry,59
2024-05-15,18.2,3.8,95.0,5.1,1013.4,13.7,rain,mild,none,wet,49
2024-05-16,23.5,2.3,74.0,4.4,1006.0,11.9,rain,mild,none,wet,42
2024-05-17,22.3,0.1,96.0,5.1,1020.2,11.2,rain,mild,none,wet,37
2024-05-18,23.5,1.8,88.3,8.5,1006.9,10.6,rain,mild,none,wet,22
2024-05-19,22.5,1.1,90.9,0.8,1005.2,11.7,rain,mild,none,wet,32
2024-05-20,21.4,1.6,91.0,6.6,1009.6,7.2,rain,mild,none,wet,48
2024-05-21,19.4,0.0,42.5,5.1,1006.3,10.1,fog,mild,none,slippery,47
2024-05-22,22.8,0.0,40.7,5.6,1016.3,7.7,cloudy,mild,none,dry,49
2024-05-23,18.1,1.6,96.3,6.8,1013.5,10.1,rain,mild,none,wet,43
2024-05-24,14.3,0.0,60.4,6.6,1000.3,7.7,sunny,mild,none,dry,39
2024-05-25,17.3,0.0,32.3,2.3,1007.5,13.4,sunny,mild,none,dry,18
2024-05-26,19.5,0.0,44.0,3.1,1002.2,12.0,sunny,mild,none,dry,34
2024-05-27,20.9,0.0,44.1,2.4,1015.8,12.6,fog,mild,none,slippery,53
2024-05-28,19.4,8.1,95.0,5.5,1016.2,4.5,rain,moderate,delay,wet,42
2024-05-29,20.2,4.6,92.8,2.0,1009.9,10.4,rain,mild,none,wet,41
2024-05-30,17.7,4.6,83.4,3.0,1018.4,8.4,rain,mild,none,wet,45
2024-05-31,17.4,0.0,40.1,4.6,1008.9,11.1,cloudy,mild,none,dry,39
2024-06-01,19.3,0.0,42.1,5.3,1009.7,8.2,sunny,mild,none,dry,23
2024-06-02,14.3,0.0,35.7,6.3,1011.7,7.3,sunny,mild,none,dry,21
2024-06-03,15.4,0.0,51.5,5.2,1015.4,13.5,cloudy,mild,none,dry,45
2024-06-04,20.0,0.0,52.8,7.4,1012.5,7.4,cloudy,mild,none,dry,54
2024-06-05,17.0,0.0,45.3,7.8,1008.5,6.9,sunny,mild,none,dry,46
2024-06-06,22.0,0.0,37.0,8.4,1011.9,11.8,sunny,mild,none,dry,37
2024-06-07,20.1,0.0,58.8,2.7,1014.2,9.8,cloudy,mild,none,dry,41
2024-06-08,14.8,7.2,97.3,0.7,1002.0,8.8,rain,moderate,delay,wet,25
2024-06-09,13.7,0.0,66.6,9.2,1017.3,10.0,sunny,mild,none,dry,24
2024-06-10,13.8,5.5,99.4,3.2,1004.1,12.7,rain,moderate,none,wet,45
2024-06-11,17.1,2.8,83.4,6.8,1015.1,11.4,rain,mild,none,wet,42
2024-06-12,14.1,0.0,69.8,4.4,1006.9,14.0,sunny,mild,none,dry,57
2024-06-13,14.1,0.0,54.2,3.6,1004.2,15.5,sunny,mild,none,dry,39
2024-06-14,12.0,0.0,42.8,5.8,1006.7,6.2,fog,mild,none,slippery,58
2024-06-15,14.0,0.0,35.8,6.0,1004.1,16.8,sunny,mild,none,dry,34
2024-06-16,15.7,0.0,38.4,4.7,1007.1,11.9,cloudy,mild,none,dry,29
2024-06-17,9.5,0.0,47.9,5.3,1002.8,9.8,cloudy,mild,none,dry,50
2024-06-18,18.4,0.0,49.7,4.7,1008.0,9.5,sunny,mild,none,dry,62
2024-06-19,8.8,0.0,55.3,4.4,1004.6,10.4,sunny,mild,none,dry,39
2024-06-20,10.6,0.0,46.3,2.1,1013.4,10.6,sunny,mild,none,dry,50
2024-06-21,13.6,0.0,41.4,5.2,1005.4,10.6,fog,mild,none,slippery,42
2024-06-22,14.3,5.3,72.4,7.5,1004.1,5.0,rain,moderate,delay,wet,28
2024-06-23,9.9,0.0,46.4,2.9,1006.3,6.2,sunny,mild,none,dry,33
2024-06-24,7.9,3.6,79.3,4.9,1016.4,12.0,rain,mild,none,wet,57
2024-06-25,9.5,0.0,60.9,3.6,1014.8,9.9,fog,mild,none,slippery,43
2024-06-26,11.4,0.0,36.0,1.1,1009.8,17.2,cloudy,mild,none,dry,33
2024-06-27,14.5,2.9,86.3,0.6,1012.6,8.3,rain,mild,none,wet,37
2024-06-28,1.1,0.0,49.4,6.0,1012.0,7.1,sunny,mild,none,dry,59
2024-06-29,8.0,2.6,94.1,2.7,994.5,9.1,rain,mild,none,wet,34
2024-06-30,7.5,0.0,64.1,3.7,1010.5,9.3,cloudy,mild,none,dry,23
2024-07-01,8.7,5.6,77.1,5.0,1007.1,9.2,rain,moderate,none,wet,59
2024-07-02,10.8,3.6,85.2,1.7,1005.8,10.1,rain,mild,none,wet,51
2024-07-03,9.4,0.0,48.9,4.1,1016.0,9.9,cloudy,mild,none,dry,48
2024-07-04,4.6,0.0,49.5,6.3,1012.1,7.8,sunny,mild,none,dry,66
2024-07-05,7.9,3.6,83.4,3.3,1000.3,7.9,rain,mild,none,wet,45
2024-07-06,9.7,0.0,38.2,6.0,1017.1,8.7,sunny,mild,none,dry,31
2024-07-07,9.2,0.0,58.9,3.3,1008.8,11.9,sunny,mild,none,dry,24
2024-07-08,7.2,4.1,91.1,2.8,1009.0,10.6,rain,mild,none,wet,34
2024-07-09,4.3,3.8,74.5,3.0,1013.1,5.6,rain,mild,none,wet,56
2024-07-10,3.2,2.1,94.1,15.1,985.6,2.4,storm,moderate,none,flooded,59
2024-07-11,5.7,2.1,71.5,4.4,1006.6,10.2,rain,mild,none,wet,58
2024-07-12,5.0,0.0,49.6,2.7,1003.2,10.6,sunny,mild,none,dry,41
2024-07-13,6.7,0.0,63.5,1.2,1025.4,14.1,sunny,mild,none,dry,24
2024-07-14,2.5,0.0,68.8,1.8,1012.2,8.0,sunny,mild,none,dry,23
2024-07-15,9.2,0.0,67.5,6.2,1005.7,11.4,sunny,mild,none,dry,58
2024-07-16,8.3,2.2,98.4,1.5,1005.9,5.3,rain,mild,none,wet,48
2024-07-17,5.0,0.0,60.9,3.3,1005.2,8.7,sunny,mild,none,dry,47
2024-07-18,6.7,0.0,37.6,5.5,1005.9,9.2,cloudy,mild,none,dry,56
2024-07-19,5.6,0.0,45.1,2.2,1014.3,11.3,cloudy,mild,none,dry,62
2024-07-20,8.1,0.0,60.3,5.8,1004.3,11.1,cloudy,mild,none,dry,34
2024-07-21,3.3,0.0,46.0,0.7,1005.0,16.4,cloudy,mild,none,dry,36
2024-07-22,7.3,2.5,79.1,1.6,1016.1,4.6,rain,mild,none,wet,63
2024-07-23,8.2,0.0,56.1,4.7,1006.3,6.0,cloudy,mild,none,dry,43
2024-07-24,6.5,0.0,52.8,2.4,1014.8,9.4,fog,mild,none,slippery,49
2024-07-25,7.0,0.0,42.8,8.7,1006.7,9.3,cloudy,mild,none,dry,46
2024-07-26,8.2,0.0,47.7,3.5,1009.6,5.6,sunny,mild,none,dry,57
2024-07-27,-0.7,0.0,40.8,5.3,1011.4,9.6,cloudy,mild,none,dry,31
2024-07-28,12.2,3.9,75.8,1.5,1009.4,9.7,rain,mild,none,wet,29
2024-07-29,5.1,14.7,75.0,5.8,1009.1,1.0,rain,moderate,none,wet,44
2024-07-30,1.8,0.0,40.9,1.4,1016.1,10.2,cloudy,mild,none,dry,51
2024-07-31,3.3,0.0,32.6,5.3,1002.0,9.4,sunny,mild,none,dry,49
2024-08-01,2.3,0.0,56.6,6.7,1003.7,11.5,fog,mild,none,slippery,43
2024-08-02,1.5,0.0,68.7,6.6,1011.2,12.7,sunny,mild,none,dry,49
2024-08-03,-0.8,0.0,33.5,4.6,1014.8,14.5,cloudy,mild,none,dry,30
2024-08-04,0.0,0.0,57.4,7.0,1008.9,10.9,cloudy,mild,none,dry,27
2024-08-05,4.2,0.0,38.0,3.6,1008.1,4.3,fog,mild,none,slippery,56
2024-08-06,-2.6,0.0,32.3,4.0,1007.8,5.1,sunny,mild,none,dry,65
2024-08-07,1.6,2.7,93.2,4.3,1018.7,14.8,rain,mild,none,wet,40
2024-08-08,3.6,0.0,49.4,9.3,1021.6,10.3,cloudy,mild,none,dry,46
2024-08-09,-1.6,1.7,90.6,2.8,1009.5,6.9,rain,mild,none,wet,63
2024-08-10,0.6,0.0,55.9,6.6,1010.2,12.4,sunny,mild,none,dry,30
2024-08-11,7.2,0.0,37.8,0.5,1008.3,11.9,sunny,mild,none,dry,29
2024-08-12,-0.1,0.0,46.4,3.0,1008.4,7.2,sunny,mild,none,dry,44
2024-08-13,-1.0,2.5,93.1,19.3,988.3,9.2,storm,moderate,delay,flooded,58
2024-08-14,1.3,0.0,69.2,5.7,1007.7,8.7,sunny,mild,none,dry,57
2024-08-15,-2.3,5.1,97.8,7.6,1008.0,9.9,rain,moderate,delay,wet,49
2024-08-16,-4.3,1.2,74.3,4.2,1009.9,3.6,rain,mild,none,wet,50
2024-08-17,-3.0,1.2,98.7,5.9,1017.0,7.1,rain,mild,none,wet,24
2024-08-18,-4.5,3.7,86.9,3.7,1019.0,9.5,rain,mild,none,wet,26
2024-08-19,-0.6,0.0,67.7,7.3,1008.2,10.6,cloudy,mild,none,dry,48
2024-08-20,-2.1,6.4,95.6,3.5,1005.8,9.6,rain,moderate,none,wet,52
2024-08-21,1.9,0.0,34.7,4.3,1007.5,10.3,fog,mild,none,slippery,46
2024-08-22,-5.0,0.0,31.5,2.7,1011.5,8.5,sunny,mild,none,dry,47
2024-08-23,-2.6,0.0,51.6,4.1,1005.4,8.7,cloudy,mild,none,dry,54
2024-08-24,-0.8,0.0,35.5,3.6,1011.5,16.2,cloudy,mild,none,dry,27
