date,temperature,rainfall,humidity,wind_speed,pressure,visibility,weather_condition,severity,travel_disruption,road_condition,traffic_density
2023-10-26,-2.0,7.6,83.7,2.8,1006.4,5.4,rain,moderate,delay,wet,62
2023-10-27,-2.6,2.9,92.8,5.5,1009.8,4.9,rain,mild,none,wet,56
2023-10-28,-5.2,0.0,54.6,5.9,1004.4,10.1,cloudy,mild,none,dry,29
2023-10-29,-0.6,0.7,73.3,22.7,988.5,5.1,storm,moderate,none,flooded,28
2023-10-30,-0.9,4.2,87.0,7.4,1007.8,7.4,rain,moderate,none,wet,50
2023-10-31,-1.0,4.8,90.4,6.8,1011.0,10.2,rain,moderate,delay,wet,60
2023-11-01,-4.2,6.6,79.4,15.0,1015.2,4.9,rain,moderate,delay,wet,45
2023-11-02,-3.4,0.0,37.4,11.6,1013.2,9.4,sunny,mild,none,dry,42
2023-11-03,-2.4,0.0,89.9,5.6,1014.1,12.4,rain,mild,none,wet,61
2023-11-04,-0.6,0.0,46.1,5.1,1004.4,9.2,cloudy,mild,none,dry,24
2023-11-05,-0.5,4.0,79.0,5.8,1018.6,3.9,rain,mild,none,wet,22
2023-11-06,3.8,0.0,59.3,4.5,1012.7,10.6,cloudy,mild,none,dry,53
2023-11-07,-2.4,3.6,73.6,5.5,1010.7,6.2,rain,mild,none,wet,51
2023-11-08,-0.9,2.9,77.8,14.2,1009.7,9.9,rain,moderate,none,wet,34
2023-11-09,-6.3,0.0,40.1,6.8,1008.8,4.4,cloudy,mild,none,dry,49
2023-11-10,1.5,1.3,84.5,5.6,1006.8,8.0,rain,mild,none,wet,57
2023-11-11,0.3,4.5,90.5,11.5,1009.1,6.2,rain,moderate,delay,wet,28
2023-11-12,-1.1,0.0,52.5,13.2,1008.3,10.5,sunny,moderate,none,dry,33
2023-11-13,2.4,2.5,81.2,6.8,1007.7,7.9,rain,mild,none,wet,48
2023-11-14,-1.4,0.0,36.3,3.1,1006.6,6.4,cloudy,mild,none,dry,44
2023-11-15,-1.6,0.0,38.8,12.5,1011.1,12.1,cloudy,moderate,delay,dry,56
2023-11-16,4.4,0.0,35.9,9.2,1007.5,10.5,cloudy,mild,none,dry,47
2023-11-17,3.5,13.8,79.8,6.5,996.7,2.8,rain,moderate,delay,wet,47
2023-11-18,1.1,0.0,46.0,12.0,1006.5,12.6,fog,mild,none,slippery,32
2023-11-19,1.4,0.0,42.3,3.5,1004.2,3.3,sunny,mild,none,dry,29
2023-11-20,4.1,0.0,45.7,2.1,1015.2,15.0,sunny,mild,none,dry,74
2023-11-21,0.1,5.6,87.2,1.4,1008.2,6.9,rain,moderate,delay,wet,46
2023-11-22,1.7,0.0,41.0,6.2,1009.6,6.9,fog,mild,none,slippery,51
2023-11-23,3.7,0.0,62.2,9.4,1006.5,7.9,cloudy,mild,delay,dry,39
2023-11-24,-7.6,2.5,85.9,5.0,1011.3,5.2,rain,mild,none,wet,56
2023-11-25,-2.2,0.5,71.0,1.7,1017.8,7.1,rain,mild,none,wet,32
2023-11-26,0.6,0.0,46.5,3.6,1013.1,12.3,cloudy,mild,none,dry,36
2023-11-27,-1.7,8.4,99.8,2.0,1004.3,8.5,rain,moderate,delay,wet,45
2023-11-28,7.4,0.0,47.1,5.1,1013.6,4.4,cloudy,mild,none,dry,64
2023-11-29,6.6,0.0,62.7,0.9,1011.5,12.0,sunny,mild,none,dry,39
2023-11-30,0.2,0.0,63.9,7.4,1015.9,6.5,cloudy,mild,none,dry,54
2023-12-01,5.3,0.0,57.7,3.5,1006.2,11.9,cloudy,mild,none,dry,36
2023-12-02,-1.1,0.0,31.8,9.6,1005.8,13.7,sunny,mild,delay,dry,27
2023-12-03,-0.2,11.1,78.9,8.8,991.1,4.7,storm,moderate,none,flooded,38
2023-12-04,1.0,0.0,54.0,2.1,1010.0,11.9,sunny,mild,none,dry,55
2023-12-05,2.8,0.0,66.0,7.7,1013.2,13.2,cloudy,mild,delay,dry,46
2023-12-06,7.3,8.6,91.9,0.9,1015.8,2.0,rain,moderate,delay,wet,47
2023-12-07,4.7,5.3,91.9,5.0,1008.1,8.2,rain,moderate,none,wet,55
2023-12-08,7.7,3.7,85.4,18.3,990.5,5.6,storm,moderate,none,flooded,52
2023-12-09,2.6,2.6,83.3,41.8,995.3,9.0,storm,severe,cancellation,flooded,31
2023-12-10,9.7,1.4,74.0,4.3,1005.4,10.3,rain,mild,none,wet,33
2023-12-11,4.9,0.0,54.8,8.0,1015.4,8.6,cloudy,mild,none,dry,43
2023-12-12,-0.0,0.0,49.1,2.4,1015.6,17.0,sunny,mild,none,dry,39
2023-12-13,7.4,0.0,31.7,9.2,1003.6,15.9,sunny,mild,none,dry,52
2023-12-14,5.6,0.0,59.2,6.5,1017.0,6.0,sunny,mild,none,dry,54
2023-12-15,2.8,7.6,92.7,5.0,998.7,2.7,rain,moderate,delay,wet,44
2023-12-16,5.9,0.0,43.6,1.8,1011.7,6.2,cloudy,mild,delay,dry,29
2023-12-17,6.5,0.0,65.3,2.4,1001.0,5.9,cloudy,mild,none,dry,32
2023-12-18,7.2,0.0,36.1,12.3,1012.6,17.3,cloudy,moderate,delay,dry,46
2023-12-19,5.3,1.6,87.9,6.3,1013.4,9.8,rain,mild,none,wet,57
2023-12-20,10.3,2.8,74.5,2.8,1014.0,14.5,rain,mild,none,wet,64
2023-12-21,3.3,0.0,33.2,9.3,1021.4,8.8,cloudy,mild,none,dry,72
2023-12-22,7.4,0.0,53.2,6.0,1007.5,10.6,sunny,mild,none,dry,66
2023-12-23,9.4,0.0,62.6,2.1,1006.6,8.8,sunny,mild,none,dry,28
2023-12-24,7.5,0.0,47.7,3.5,1014.0,11.0,sunny,mild,none,dry,31
2023-12-25,12.1,0.0,53.9,8.7,1012.6,9.7,cloudy,mild,none,dry,44
2023-12-26,12.9,0.0,39.1,6.0,1012.8,8.2,sunny,mild,none,dry,43
2023-12-27,9.7,4.1,95.2,13.9,977.5,8.0,storm,moderate,none,flooded,37
2023-12-28,5.7,0.0,52.3,10.2,1010.9,6.0,cloudy,mild,none,dry,46
2023-12-29,9.6,1.3,99.7,13.3,991.6,9.8,storm,moderate,none,flooded,47
2023-12-30,13.2,8.3,82.5,16.4,990.6,7.3,storm,moderate,delay,flooded,27
2023-12-31,11.5,2.1,84.3,17.8,985.5,5.0,storm,moderate,delay,flooded,37
2024-01-01,11.2,3.2,80.0,8.9,1007.2,13.2,rain,mild,none,wet,59
2024-01-02,9.8,0.0,46.1,6.2,1004.7,10.5,sunny,mild,none,dry,48
2024-01-03,10.8,8.3,80.7,5.2,1004.2,10.4,rain,moderate,none,wet,49
2024-01-04,16.6,0.0,59.7,3.4,1009.8,9.5,cloudy,mild,none,dry,45
2024-01-05,13.3,0.0,49.5,6.8,1014.1,8.8,sunny,mild,none,dry,50
2024-01-06,9.7,6.6,98.2,6.6,1005.5,6.4,rain,moderate,none,wet,32
2024-01-07,7.9,0.0,65.9,6.0,1011.1,13.2,cloudy,mild,none,dry,36
2024-01-08,12.5,0.0,40.8,3.1,1014.1,8.1,sunny,mild,none,dry,52
2024-01-09,10.1,0.0,33.5,2.0,1010.4,6.1,sunny,mild,none,dry,48
2024-01-10,15.8,5.1,74.6,1.0,1009.5,10.4,rain,moderate,delay,wet,53
2024-01-11,14.8,0.0,39.2,1.6,1008.2,9.2,sunny,mild,none,dry,59
2024-01-12,14.4,0.0,60.3,3.7,1006.1,13.2,sunny,mild,none,dry,64
2024-01-13,15.6,0.0,45.7,12.9,1015.3,11.1,cloudy,moderate,delay,dry,25
2024-01-14,11.1,7.9,78.1,5.0,1013.8,7.8,rain,moderate,delay,wet,28
2024-01-15,11.9,0.0,37.3,9.6,1009.4,11.4,sunny,mild,none,dry,50
2024-01-16,14.9,3.9,95.7,9.8,1007.2,9.3,rain,mild,none,wet,65
2024-01-17,14.8,12.9,94.1,4.3,1009.4,4.6,rain,moderate,delay,wet,55
2024-01-18,17.0,0.0,58.2,2.6,1007.9,12.5,sunny,mild,none,dry,42
2024-01-19,18.3,0.0,64.0,5.6,1004.4,8.8,cloudy,mild,none,dry,43
2024-01-20,12.5,0.0,63.2,9.3,1021.5,8.2,cloudy,mild,none,dry,33
2024-01-21,16.2,0.0,34.5,8.0,1014.7,9.3,sunny,mild,delay,dry,33
2024-01-22,15.1,4.2,74.2,4.9,1010.1,7.1,rain,moderate,delay,wet,47
2024-01-23,18.8,2.9,74.2,5.9,1011.1,6.8,rain,mild,none,wet,48
2024-01-24,17.6,0.0,46.8,7.2,1007.6,5.0,cloudy,mild,none,dry,46
2024-01-25,15.4,0.0,66.8,5.3,1007.7,9.5,sunny,mild,none,dry,44
2024-01-26,17.9,0.0,34.8,3.0,1013.4,10.4,fog,mild,none,slippery,40
2024-01-27,15.9,8.7,99.8,1.3,1014.0,9.4,rain,moderate,none,wet,29
2024-01-28,15.6,0.0,64.6,9.8,1011.4,9.9,sunny,mild,delay,dry,34
2024-01-29,18.0,0.0,30.3,4.6,1007.2,5.7,cloudy,mild,none,dry,58
2024-01-30,15.9,4.0,81.3,5.1,1003.4,1.8,rain,mild,none,wet,66
2024-01-31,17.4,1.5,89.0,2.5,1007.5,9.8,rain,mild,none,wet,67
2024-02-01,21.8,0.0,64.2,3.0,1010.0,9.0,cloudy,mild,delay,dry,61
2024-02-02,16.2,0.0,45.1,4.1,1005.5,12.8,sunny,mild,none,dry,42
2024-02-03,11.6,0.0,59.6,8.8,1005.0,11.3,cloudy,mild,none,dry,28
2024-02-04,17.4,3.0,98.4,4.9,1012.0,6.8,rain,mild,none,wet,35
2024-02-05,17.6,0.0,66.7,11.7,1008.3,10.8,cloudy,mild,none,dry,46
2024-02-06,21.5,0.0,35.9,4.6,1016.2,11.1,sunny,mild,none,dry,43
2024-02-07,24.0,6.0,76.1,9.2,1017.1,6.6,rain,moderate,none,wet,40
2024-02-08,18.2,3.0,81.6,3.7,1007.3,7.7,rain,mild,delay,wet,40
2024-02-09,21.5,0.0,65.4,6.2,1006.0,14.6,sunny,mild,none,dry,62
2024-02-10,27.0,4.4,96.4,6.7,1009.3,3.2,rain,moderate,delay,wet,39
2024-02-11,19.3,2.1,87.1,10.9,995.5,11.1,rain,mild,none,wet,29
2024-02-12,21.9,3.8,95.4,9.0,1012.9,6.5,rain,mild,none,wet,54
2024-02-13,19.9,0.0,55.4,4.7,1012.9,7.8,cloudy,mild,none,dry,45
2024-02-14,17.8,0.0,51.0,10.6,997.1,7.0,sunny,mild,none,dry,43
2024-02-15,23.2,5.7,74.6,6.3,1004.1,9.2,rain,moderate,delay,wet,51
2024-02-16,25.4,0.0,65.9,1.9,1008.3,7.7,cloudy,mild,none,dry,48
2024-02-17,23.6,0.0,61.1,2.1,1008.2,9.0,sunny,mild,none,dry,33
2024-02-18,22.3,0.0,38.5,3.3,1009.5,9.3,cloudy,mild,none,dry,33
2024-02-19,22.4,0.0,40.4,6.1,1010.8,8.9,cloudy,mild,none,dry,52
2024-02-20,19.4,3.5,90.0,3.2,1010.6,12.3,rain,mild,none,wet,51
2024-02-21,26.6,0.0,62.2,3.3,1019.6,7.7,sunny,mild,none,dry,51
2024-02-22,21.9,0.0,59.5,4.4,1014.1,9.9,sunny,mild,delay,dry,55
2024-02-23,20.4,14.1,82.9,5.7,1011.9,1.5,rain,moderate,none,wet,50
2024-02-24,24.1,7.4,71.2,5.2,1008.9,12.8,rain,moderate,delay,wet,27
2024-02-25,18.1,3.9,96.0,13.1,1008.4,12.8,rain,moderate,none,wet,32
2024-02-26,24.9,0.0,41.3,8.3,1012.6,9.3,sunny,mild,none,dry,62
2024-02-27,20.3,0.0,52.4,9.7,1003.8,7.2,sunny,mild,delay,dry,47
2024-02-28,22.9,3.7,93.0,6.5,1013.5,11.1,rain,mild,none,wet,61
2024-02-29,22.2,5.7,92.7,3.2,1015.6,2.5,rain,moderate,delay,wet,32
2024-03-01,22.6,0.0,69.4,2.8,1008.1,9.1,sunny,mild,none,dry,48
2024-03-02,27.1,2.8,86.2,6.0,989.0,10.9,storm,mild,none,flooded,33
2024-03-03,20.5,0.0,60.6,7.7,1003.9,11.9,sunny,mild,none,dry,26
2024-03-04,25.8,0.0,58.7,7.1,1009.7,10.7,cloudy,mild,none,dry,59
2024-03-05,21.5,0.0,45.8,8.3,1004.5,6.7,cloudy,mild,none,dry,35
2024-03-06,30.0,0.0,44.2,3.0,1007.0,9.6,cloudy,mild,none,dry,42
2024-03-07,28.8,0.0,50.2,5.1,1006.6,9.2,sunny,mild,delay,dry,48
2024-03-08,24.1,0.0,53.3,7.9,1011.9,10.9,sunny,mild,none,dry,48
2024-03-09,21.6,0.0,46.7,6.3,1009.8,9.3,cloudy,mild,none,dry,30
2024-03-10,25.0,0.0,42.2,9.8,1008.5,9.3,sunny,mild,none,dry,29
2024-03-11,23.6,4.8,75.4,5.7,1009.5,10.5,rain,moderate,delay,wet,39
2024-03-12,22.7,4.4,82.9,6.8,1009.2,10.6,rain,moderate,delay,wet,49
2024-03-13,23.3,0.0,67.1,6.8,1013.7,10.0,sunny,mild,none,dry,68
2024-03-14,26.0,0.0,41.2,4.0,1010.6,8.1,sunny,mild,none,dry,49
2024-03-15,23.6,2.1,80.0,11.9,1014.2,9.4,rain,mild,none,wet,39
2024-03-16,23.5,0.0,48.0,3.8,1010.1,13.3,fog,mild,none,slippery,31
2024-03-17,27.3,0.0,69.1,3.0,1010.0,13.5,cloudy,mild,none,dry,31
2024-03-18,28.5,0.0,45.4,3.0,1007.0,7.4,cloudy,mild,none,dry,57
2024-03-19,18.9,1.7,70.3,3.8,1006.4,9.6,rain,mild,none,wet,59
2024-03-20,31.3,0.0,53.3,10.0,1005.8,14.3,sunny,mild,none,dry,48
2024-03-21,27.0,2.6,79.6,5.4,1019.8,9.5,rain,mild,none,wet,55
2024-03-22,20.7,1.3,75.8,4.4,1003.4,3.0,rain,mild,none,wet,54
2024-03-23,25.6,0.0,53.8,1.8,1007.0,7.5,cloudy,mild,none,dry,36
2024-03-24,26.9,2.1,73.8,17.7,984.4,6.0,storm,moderate,none,flooded,28
2024-03-25,22.5,4.2,77.2,8.9,1009.7,7.3,rain,moderate,none,wet,50
2024-03-26,23.5,0.0,44.4,9.6,1004.4,13.4,sunny,mild,none,dry,46
2024-03-27,27.8,0.0,47.9,4.1,1007.1,12.8,fog,mild,none,slippery,53
2024-03-28,28.3,0.0,60.1,2.9,1001.7,11.5,sunny,mild,none,dry,52
2024-03-29,26.0,0.0,39.3,1.6,1021.4,4.1,sunny,mild,none,dry,46
2024-03-30,24.7,0.0,67.1,2.6,1012.0,12.1,sunny,mild,none,dry,35
2024-03-31,25.8,7.5,85.9,5.5,1010.5,5.3,rain,moderate,none,wet,29
2024-04-01,26.2,0.0,36.5,8.8,1006.1,10.2,sunny,mild,none,dry,53
2024-04-02,28.2,0.0,33.0,6.9,1007.0,8.8,sunny,mild,none,dry,65
2024-04-03,23.1,0.0,41.0,8.1,1011.7,5.8,fog,mild,none,slippery,55
2024-04-04,28.6,0.0,32.6,13.5,1012.4,13.2,cloudy,moderate,none,dry,61
2024-04-05,26.6,6.1,82.8,1.7,1013.9,6.8,rain,moderate,delay,wet,46
2024-04-06,23.9,0.3,89.9,7.5,1005.0,12.6,rain,mild,none,wet,23
2024-04-07,19.6,0.3,94.6,7.4,1007.7,5.3,rain,mild,none,wet,37
2024-04-08,24.2,0.0,51.9,4.5,1015.9,10.6,cloudy,mild,none,dry,43
2024-04-09,23.9,3.6,80.5,4.4,1007.0,3.6,rain,mild,none,wet,55
2024-04-10,26.8,0.0,57.0,8.1,1007.1,6.5,sunny,mild,none,dry,54
2024-04-11,21.3,0.0,62.5,2.3,1012.3,15.6,cloudy,mild,none,dry,58
2024-04-12,28.4,0.0,41.4,9.7,1003.0,13.2,fog,mild,none,slippery,52
2024-04-13,23.0,0.0,66.6,5.8,1006.7,8.6,cloudy,mild,none,dry,39
2024-04-14,23.5,0.0,36.3,3.6,1014.3,15.0,cloudy,mild,none,dry,29
2024-04-15,21.4,0.0,52.6,4.6,1004.8,10.9,sunny,mild,none,dry,39
2024-04-16,23.9,0.0,68.7,3.0,1013.3,9.8,cloudy,mild,none,dry,43
2024-04-17,23.8,1.5,73.9,7.8,984.3,10.9,storm,mild,none,flooded,57
2024-04-18,30.2,0.0,55.1,7.5,1012.1,12.9,cloudy,mild,none,dry,54
2024-04-19,23.9,0.0,57.5,14.4,1013.7,8.1,sunny,moderate,delay,dry,61
2024-04-20,19.0,0.0,60.5,4.3,1000.3,10.4,cloudy,mild,none,dry,20
2024-04-21,23.7,0.0,58.8,7.0,1014.4,7.1,sunny,mild,none,dry,32
2024-04-22,26.1,0.0,53.8,5.0,1003.9,9.3,cloudy,mild,delay,dry,43
2024-04-23,25.2,0.0,66.6,12.8,1017.3,10.0,sunny,moderate,delay,dry,69
2024-04-24,26.2,2.0,80.3,6.1,990.1,9.3,storm,mild,none,flooded,57
2024-04-25,24.3,1.4,95.3,16.6,998.9,7.9,storm,moderate,delay,flooded,42
2024-04-26,23.0,0.0,69.8,6.1,1006.9,14.0,sunny,mild,none,dry,52
2024-04-27,23.1,0.0,55.2,6.7,1004.5,9.2,sunny,mild,none,dry,37
2024-04-28,23.5,0.4,95.5,12.5,1008.7,12.9,rain,moderate,delay,wet,23
2024-04-29,26.6,0.1,91.5,5.2,1018.3,8.7,rain,mild,none,wet,57
2024-04-30,26.4,4.6,96.0,3.8,1007.0,13.6,rain,moderate,delay,wet,43
2024-05-01,16.9,10.2,75.8,5.8,1008.0,1.0,rain,moderate,delay,wet,51
2024-05-02,22.1,0.0,45.0,2.6,1011.2,7.6,sunny,mild,none,dry,44
2024-05-03,23.3,0.0,50.7,5.2,1012.0,6.3,cloudy,mild,none,dry,70
2024-05-04,25.4,0.0,58.7,3.7,1013.5,13.3,cloudy,mild,none,dry,20
2024-05-05,26.8,1.8,77.2,3.4,1006.7,4.3,rain,mild,none,wet,45
2024-05-06,25.1,4.9,93.7,8.3,987.6,7.9,storm,moderate,delay,flooded,46
2024-05-07,20.9,0.0,46.3,12.0,1016.2,9.7,cloudy,moderate,delay,dry,43
2024-05-08,26.6,0.0,68.1,4.1,1021.9,13.6,cloudy,mild,none,dry,68
2024-05-09,24.0,3.6,70.4,26.3,979.8,14.5,storm,severe,delay,flooded,37
2024-05-10,21.4,0.0,55.9,2.8,1017.9,10.4,cloudy,mild,none,dry,37
2024-05-11,21.1,3.7,86.4,6.2,1009.2,5.7,rain,mild,none,wet,37
2024-05-12,19.7,4.2,93.7,4.6,1013.3,4.1,rain,moderate,none,wet,23
2024-05-13,20.5,0.0,58.0,2.9,1004.9,8.8,cloudy,mild,none,dry,64
2024-05-14,21.7,0.0,45.8,6.1,1009.9,13.6,sunny,mild,none,dry,58
2024-05-15,20.5,0.0,39.5,6.5,999.5,9.8,sunny,mild,none,dry,46
2024-05-16,24.9,0.0,31.4,4.2,1012.4,4.2,cloudy,mild,none,dry,49
2024-05-17,19.6,0.7,91.3,3.4,1009.7,8.7,rain,mild,none,wet,47
2024-05-18,21.1,2.7,79.6,7.9,1009.9,4.6,rain,mild,none,wet,40
2024-05-19,22.6,1.1,70.1,2.4,1010.3,13.9,rain,mild,none,wet,23
2024-05-20,17.4,3.5,82.3,2.3,1010.9,10.0,rain,mild,none,wet,49
2024-05-21,17.9,4.7,88.8,5.7,1010.6,9.5,rain,moderate,delay,wet,34
2024-05-22,22.0,6.4,74.6,26.9,984.8,4.3,storm,severe,delay,flooded,45
2024-05-23,17.6,0.0,50.5,9.4,1010.8,17.8,sunny,mild,none,dry,46
2024-05-24,22.4,5.1,74.4,7.6,993.1,10.4,storm,moderate,delay,flooded,64
2024-05-25,22.9,2.4,82.1,7.7,1012.5,9.5,rain,mild,none,wet,42
2024-05-26,20.5,3.3,80.5,5.0,1006.7,10.4,rain,mild,none,wet,28
2024-05-27,20.2,1.5,88.8,2.3,1013.0,7.7,rain,mild,none,wet,61
2024-05-28,22.2,4.5,96.8,9.9,1015.0,12.7,rain,moderate,delay,wet,52
2024-05-29,18.9,0.0,33.4,7.9,1003.5,9.6,sunny,mild,none,dry,48
2024-05-30,20.6,0.0,34.8,3.4,1012.4,9.4,fog,mild,none,slippery,39
2024-05-31,18.1,0.0,67.1,4.6,1010.4,7.8,cloudy,mild,none,dry,45
2024-06-01,18.8,0.0,60.5,6.4,1007.7,7.2,cloudy,mild,none,dry,29
2024-06-02,19.1,0.0,45.6,2.7,1009.4,10.9,cloudy,mild,none,dry,27
2024-06-03,19.9,0.0,49.4,5.4,1006.6,8.3,sunny,mild,none,dry,47
2024-06-04,20.5,0.0,51.0,4.7,1004.0,12.7,sunny,mild,delay,dry,55
2024-06-05,16.6,0.0,51.8,5.9,1008.3,8.0,sunny,mild,delay,dry,48
2024-06-06,15.5,4.2,92.3,10.6,998.9,6.6,storm,moderate,delay,flooded,45
2024-06-07,14.5,0.0,63.0,7.2,1006.3,9.6,sunny,mild,delay,dry,52
2024-06-08,15.9,2.2,86.2,13.0,1013.3,8.7,rain,moderate,delay,wet,19
2024-06-09,22.3,1.1,85.1,3.0,1012.5,12.4,rain,mild,none,wet,25
2024-06-10,15.9,0.0,31.1,6.1,1014.5,9.2,cloudy,mild,none,dry,55
2024-06-11,10.1,0.0,46.5,2.1,1014.1,13.2,fog,mild,none,slippery,50
2024-06-12,16.0,0.0,38.1,10.2,1014.2,9.0,sunny,mild,none,dry,64
2024-06-13,16.7,1.0,97.5,4.9,1007.8,9.6,rain,mild,delay,wet,49
2024-06-14,19.0,1.7,98.2,7.9,1014.4,9.3,rain,mild,none,wet,51
2024-06-15,17.1,0.6,71.0,22.7,991.1,12.6,storm,moderate,delay,flooded,30
2024-06-16,20.7,0.0,69.9,9.5,1000.9,7.9,fog,mild,none,slippery,32
2024-06-17,16.1,1.2,94.3,3.9,1010.3,7.4,rain,mild,none,wet,63
2024-06-18,14.7,0.0,58.6,13.0,1015.3,10.1,sunny,moderate,delay,dry,41
2024-06-19,15.4,0.0,30.4,6.9,1009.8,5.8,fog,mild,none,slippery,48
2024-06-20,10.5,0.0,68.6,3.5,1001.7,9.0,sunny,mild,none,dry,56
2024-06-21,9.6,5.1,90.5,9.7,1013.3,8.6,rain,moderate,delay,wet,44
2024-06-22,13.5,0.0,36.2,13.9,1006.5,8.0,cloudy,moderate,none,dry,28
2024-06-23,14.3,0.0,48.4,10.4,1004.1,6.3,cloudy,mild,delay,dry,26
2024-06-24,12.9,1.1,85.7,4.5,1010.0,9.2,rain,mild,none,wet,55
2024-06-25,11.5,1.4,80.7,2.9,1007.2,11.0,rain,mild,none,wet,48
2024-06-26,16.6,4.7,87.1,13.6,991.1,6.6,storm,moderate,delay,flooded,48
2024-06-27,11.5,2.8,95.6,4.9,1017.2,6.1,rain,mild,none,wet,52
2024-06-28,13.4,0.0,62.3,4.7,1004.9,10.2,sunny,mild,none,dry,64
2024-06-29,8.1,0.0,34.1,1.3,1014.1,7.5,sunny,mild,none,dry,34
2024-06-30,12.1,0.0,51.6,5.7,1007.9,11.2,cloudy,mild,none,dry,31
2024-07-01,11.1,0.0,55.6,6.0,1005.7,12.0,cloudy,mild,none,dry,49
2024-07-02,8.8,0.0,65.8,5.8,1007.0,5.3,cloudy,mild,none,dry,54
2024-07-03,6.5,2.1,77.5,5.1,1005.9,7.7,rain,mild,none,wet,51
2024-07-04,9.9,4.5,74.6,8.2,1008.2,5.1,rain,moderate,delay,wet,44
2024-07-05,4.8,5.6,89.7,6.1,1012.6,6.1,rain,moderate,none,wet,54
2024-07-06,6.3,3.5,90.3,3.5,1011.4,12.3,rain,mild,none,wet,33
2024-07-07,10.1,0.0,45.2,8.2,1001.4,8.8,cloudy,mild,delay,dry,31
2024-07-08,2.5,0.0,39.3,2.3,1014.3,11.7,cloudy,mild,none,dry,38
2024-07-09,7.0,7.6,80.1,2.1,1009.1,10.3,rain,moderate,none,wet,63
2024-07-10,10.8,3.9,90.4,16.0,1002.0,6.0,rain,moderate,delay,wet,46
2024-07-11,8.1,1.4,78.6,3.0,1005.1,8.3,rain,mild,none,wet,59
2024-07-12,9.4,6.6,71.6,14.9,1005.5,5.9,rain,moderate,delay,wet,46
2024-07-13,0.2,0.0,62.2,11.7,1010.8,13.5,cloudy,mild,none,dry,28
2024-07-14,4.7,0.0,32.3,6.1,1008.5,9.3,sunny,mild,none,dry,35
2024-07-15,5.3,0.0,42.7,4.5,1004.5,9.8,sunny,mild,delay,dry,59
2024-07-16,7.4,0.0,38.6,12.9,1010.1,8.4,sunny,moderate,delay,dry,48
2024-07-17,7.4,2.4,99.0,2.9,1004.8,4.8,rain,mild,none,wet,37
2024-07-18,-1.0,0.0,61.3,10.8,1002.9,12.4,fog,mild,none,slippery,67
2024-07-19,2.7,0.0,53.1,3.1,1002.1,10.0,sunny,mild,none,dry,47
2024-07-20,6.8,0.0,37.6,3.2,1006.2,12.6,cloudy,mild,none,dry,27
2024-07-21,1.9,0.0,48.4,5.9,1008.0,9.5,cloudy,mild,none,dry,29
2024-07-22,-2.6,1.0,94.1,10.2,994.0,9.3,storm,mild,none,flooded,43
2024-07-23,7.9,3.9,71.5,11.6,1013.8,9.0,rain,mild,none,wet,53
2024-07-24,-0.1,0.0,33.7,4.4,1004.8,9.4,fog,mild,none,slippery,46
2024-07-25,6.7,0.0,56.9,9.9,1007.1,10.3,cloudy,mild,none,dry,44
2024-07-26,1.9,0.1,80.8,9.2,1003.5,15.8,rain,mild,none,wet,67
2024-07-27,4.7,0.9,80.9,9.5,1014.8,8.4,rain,mild,none,wet,32
2024-07-28,9.4,0.0,47.4,6.2,1013.5,11.6,cloudy,mild,none,dry,24
2024-07-29,3.8,0.0,47.2,4.2,1011.4,6.3,sunny,mild,delay,dry,44
2024-07-30,2.4,10.5,88.6,4.6,1014.3,6.3,rain,moderate,none,wet,47
2024-07-31,4.4,1.9,75.7,4.0,1006.1,12.4,rain,mild,none,wet,38
2024-08-01,2.3,0.0,62.7,6.3,1009.2,17.5,sunny,mild,delay,dry,47
2024-08-02,4.0,0.0,47.8,6.6,1001.9,8.5,sunny,mild,none,dry,53
2024-08-03,4.0,8.7,84.6,3.4,1006.3,5.9,rain,moderate,delay,wet,30
2024-08-04,4.8,4.5,85.6,11.9,1008.7,11.0,rain,moderate,none,wet,32
2024-08-05,3.5,0.0,37.3,2.9,1005.1,4.1,cloudy,mild,none,dry,50
2024-08-06,3.7,0.0,43.4,8.1,1020.2,8.9,sunny,mild,none,dry,52
2024-08-07,5.5,3.9,87.8,13.3,992.5,9.3,storm,moderate,none,flooded,52
2024-08-08,-0.1,4.8,97.5,22.6,988.4,3.8,storm,moderate,delay,flooded,61
2024-08-09,-0.6,6.1,96.4,6.1,1010.8,5.4,rain,moderate,none,wet,45
2024-08-10,-7.3,0.0,48.4,4.0,1005.3,11.4,sunny,mild,none,dry,37
2024-08-11,1.2,0.0,67.3,3.9,1007.6,12.9,sunny,mild,none,dry,32
2024-08-12,2.5,2.6,83.9,6.0,1012.7,11.0,rain,mild,none,wet,48
2024-08-13,-5.4,0.0,32.1,7.8,1009.3,13.4,sunny,mild,none,dry,50
2024-08-14,-0.6,1.5,76.3,8.5,1002.1,9.3,rain,mild,none,wet,56
2024-08-15,-5.8,8.1,86.8,6.7,1016.4,1.0,rain,moderate,none,wet,57
2024-08-16,-3.6,2.5,98.0,2.4,1007.1,6.5,rain,mild,none,wet,47
2024-08-17,-2.6,0.0,35.9,5.9,1006.2,13.5,cloudy,mild,delay,dry,26
2024-08-18,4.9,2.9,86.3,1.5,1009.9,7.5,rain,mild,none,wet,37
2024-08-19,-7.5,0.0,66.2,9.2,1010.4,6.9,sunny,mild,none,dry,54
2024-08-20,-0.1,2.7,71.5,6.3,1001.9,7.5,rain,mild,none,wet,54
